CustomerID,Recency,Frequency,Monetary,AverageOrderValue,Cluster,Segment
17044.0,25,1,948.48,948.48,0,At-Risk / Low-Value Customers
17045.0,113,3,339.44,113.14666666666666,0,At-Risk / Low-Value Customers
17046.0,157,1,642.02,642.02,0,At-Risk / Low-Value Customers
17047.0,85,3,1100.9,366.9666666666667,0,At-Risk / Low-Value Customers
17048.0,118,3,925.35,308.45,0,At-Risk / Low-Value Customers
17049.0,3,9,5655.03,628.3366666666666,1,High-Value Loyal Customers
17050.0,96,6,3185.64,530.9399999999999,1,High-Value Loyal Customers
17051.0,194,1,240.89000000000001,240.89000000000001,0,At-Risk / Low-Value Customers
17052.0,28,1,399.09,399.09,0,At-Risk / Low-Value Customers
17053.0,131,1,498.48,498.48,0,At-Risk / Low-Value Customers
17054.0,28,5,1356.33,271.26599999999996,1,High-Value Loyal Customers
17058.0,82,3,1179.89,393.2966666666667,0,At-Risk / Low-Value Customers
17059.0,30,5,3080.39,616.078,1,High-Value Loyal Customers
17060.0,266,1,234.24,234.24,0,At-Risk / Low-Value Customers
17061.0,74,11,5232.2300000000005,475.65727272727275,1,High-Value Loyal Customers
17062.0,314,4,533.33,133.3325,0,At-Risk / Low-Value Customers
17063.0,21,7,1461.14,208.73428571428573,1,High-Value Loyal Customers
17064.0,59,3,855.45,285.15000000000003,0,At-Risk / Low-Value Customers
17068.0,12,21,4552.14,216.76857142857145,1,High-Value Loyal Customers
17069.0,28,9,2709.7000000000003,301.0777777777778,1,High-Value Loyal Customers
17070.0,114,1,304.24,304.24,0,At-Risk / Low-Value Customers
17071.0,28,9,2429.03,269.89222222222224,1,High-Value Loyal Customers
17073.0,18,4,1446.09,361.5225,1,High-Value Loyal Customers
17075.0,18,4,834.12,208.53,1,High-Value Loyal Customers
17076.0,36,3,841.0799999999999,280.35999999999996,0,At-Risk / Low-Value Customers
17078.0,36,2,378.2,189.1,0,At-Risk / Low-Value Customers
17079.0,78,1,118.80000000000001,118.80000000000001,0,At-Risk / Low-Value Customers
17080.0,22,2,287.62,143.81,0,At-Risk / Low-Value Customers
17081.0,25,2,288.91,144.455,0,At-Risk / Low-Value Customers
17082.0,33,2,2003.85,1001.925,1,High-Value Loyal Customers
17083.0,109,3,1405.78,468.5933333333333,0,At-Risk / Low-Value Customers
17084.0,35,2,2747.9900000000002,1373.9950000000001,1,High-Value Loyal Customers
17085.0,123,5,1562.4,312.48,1,High-Value Loyal Customers
17086.0,7,6,2050.08,341.68,1,High-Value Loyal Customers
17088.0,28,4,1991.01,497.7525,1,High-Value Loyal Customers
17090.0,4,7,1974.65,282.09285714285716,1,High-Value Loyal Customers
17091.0,3,9,3827.76,425.3066666666667,1,High-Value Loyal Customers
17092.0,50,4,1774.03,443.5075,1,High-Value Loyal Customers
17094.0,322,1,302.0,302.0,0,At-Risk / Low-Value Customers
17095.0,23,3,1324.16,441.3866666666667,1,High-Value Loyal Customers
17096.0,15,4,1022.13,255.5325,1,High-Value Loyal Customers
17097.0,2,8,954.42,119.3025,1,High-Value Loyal Customers
17100.0,18,2,971.74,485.87,1,High-Value Loyal Customers
17101.0,10,4,1621.73,405.4325,1,High-Value Loyal Customers
17102.0,262,1,25.5,25.5,0,At-Risk / Low-Value Customers
17105.0,159,2,665.78,332.89,0,At-Risk / Low-Value Customers
17107.0,33,6,10797.48,1799.58,1,High-Value Loyal Customers
17109.0,29,6,881.29,146.88166666666666,1,High-Value Loyal Customers
17110.0,165,1,163.29999999999998,163.29999999999998,0,At-Risk / Low-Value Customers
17111.0,47,1,231.61,231.61,0,At-Risk / Low-Value Customers
17114.0,6,8,801.12,100.14,1,High-Value Loyal Customers
17115.0,8,3,837.5,279.1666666666667,1,High-Value Loyal Customers
17117.0,288,1,116.19999999999999,116.19999999999999,0,At-Risk / Low-Value Customers
17118.0,318,1,157.02,157.02,0,At-Risk / Low-Value Customers
17119.0,3,2,606.91,303.455,1,High-Value Loyal Customers
17120.0,233,1,307.46,307.46,0,At-Risk / Low-Value Customers
17122.0,119,1,138.32,138.32,0,At-Risk / Low-Value Customers
17123.0,162,1,345.29999999999995,345.29999999999995,0,At-Risk / Low-Value Customers
17124.0,185,1,294.24,294.24,0,At-Risk / Low-Value Customers
17125.0,50,1,230.5,230.5,0,At-Risk / Low-Value Customers
17126.0,152,5,989.45,197.89000000000001,0,At-Risk / Low-Value Customers
17128.0,335,1,157.09,157.09,0,At-Risk / Low-Value Customers
17131.0,5,5,2463.17,492.634,1,High-Value Loyal Customers
17133.0,16,7,4892.240000000001,698.8914285714287,1,High-Value Loyal Customers
17134.0,107,2,413.2,206.6,0,At-Risk / Low-Value Customers
17135.0,16,7,1139.73,162.81857142857143,1,High-Value Loyal Customers
17138.0,276,1,380.5,380.5,0,At-Risk / Low-Value Customers
17139.0,16,12,10650.77,887.5641666666667,1,High-Value Loyal Customers
17140.0,247,1,454.12,454.12,0,At-Risk / Low-Value Customers
17142.0,239,1,579.0,579.0,0,At-Risk / Low-Value Customers
17144.0,1,2,984.57,492.285,1,High-Value Loyal Customers
17146.0,106,3,749.78,249.92666666666665,0,At-Risk / Low-Value Customers
17147.0,23,4,1714.59,428.6475,1,High-Value Loyal Customers
17148.0,52,1,124.88,124.88,0,At-Risk / Low-Value Customers
17152.0,195,3,1689.5,563.1666666666666,0,At-Risk / Low-Value Customers
17153.0,24,1,213.78,213.78,0,At-Risk / Low-Value Customers
17154.0,75,1,329.34,329.34,0,At-Risk / Low-Value Customers
17155.0,18,2,251.70000000000002,125.85000000000001,0,At-Risk / Low-Value Customers
17157.0,8,2,319.0,159.5,0,At-Risk / Low-Value Customers
17158.0,32,3,1266.97,422.3233333333333,1,High-Value Loyal Customers
17159.0,22,3,1538.88,512.96,1,High-Value Loyal Customers
17160.0,31,6,3518.03,586.3383333333334,1,High-Value Loyal Customers
17162.0,29,10,1715.46,171.546,1,High-Value Loyal Customers
17163.0,22,2,293.1,146.55,0,At-Risk / Low-Value Customers
17164.0,33,7,2467.35,352.4785714285714,1,High-Value Loyal Customers
17165.0,284,1,158.68,158.68,0,At-Risk / Low-Value Customers
17166.0,39,2,206.34,103.17,0,At-Risk / Low-Value Customers
17169.0,58,2,835.78,417.89,0,At-Risk / Low-Value Customers
17171.0,289,1,224.91,224.91,0,At-Risk / Low-Value Customers
17172.0,79,1,317.76,317.76,0,At-Risk / Low-Value Customers
17173.0,5,8,3766.6,470.825,1,High-Value Loyal Customers
17174.0,218,1,59.9,59.9,0,At-Risk / Low-Value Customers
17175.0,44,4,1443.69,360.9225,1,High-Value Loyal Customers
17176.0,202,1,306.13,306.13,0,At-Risk / Low-Value Customers
17179.0,178,3,711.79,237.26333333333332,0,At-Risk / Low-Value Customers
17180.0,56,4,783.97,195.9925,0,At-Risk / Low-Value Customers
17181.0,57,2,239.92000000000002,119.96000000000001,0,At-Risk / Low-Value Customers
17183.0,8,6,3347.31,557.885,1,High-Value Loyal Customers
17186.0,47,2,144.0,72.0,0,At-Risk / Low-Value Customers
17187.0,227,1,203.95,203.95,0,At-Risk / Low-Value Customers
17188.0,11,7,2474.23,353.4614285714286,1,High-Value Loyal Customers
17189.0,106,2,383.75,191.875,0,At-Risk / Low-Value Customers
17190.0,59,2,444.74,222.37,0,At-Risk / Low-Value Customers
17191.0,28,7,2093.68,299.09714285714284,1,High-Value Loyal Customers
17193.0,36,7,1699.3000000000002,242.7571428571429,1,High-Value Loyal Customers
17194.0,274,2,262.62,131.31,0,At-Risk / Low-Value Customers
17197.0,30,1,1013.01,1013.01,0,At-Risk / Low-Value Customers
17198.0,24,3,692.22,230.74,0,At-Risk / Low-Value Customers
17201.0,54,1,289.78,289.78,0,At-Risk / Low-Value Customers
17203.0,36,6,3560.08,593.3466666666667,1,High-Value Loyal Customers
17204.0,175,4,1564.56,391.14,0,At-Risk / Low-Value Customers
17205.0,54,1,384.08,384.08,0,At-Risk / Low-Value Customers
17206.0,53,1,204.24,204.24,0,At-Risk / Low-Value Customers
17211.0,27,8,2317.2200000000003,289.65250000000003,1,High-Value Loyal Customers
17212.0,253,1,226.85,226.85,0,At-Risk / Low-Value Customers
17213.0,40,7,2781.23,397.31857142857143,1,High-Value Loyal Customers
17214.0,60,6,1059.1200000000001,176.52,1,High-Value Loyal Customers
17217.0,234,1,113.5,113.5,0,At-Risk / Low-Value Customers
17218.0,4,10,1951.97,195.197,1,High-Value Loyal Customers
17219.0,32,1,114.23,114.23,0,At-Risk / Low-Value Customers
17220.0,24,14,3187.55,227.68214285714288,1,High-Value Loyal Customers
17221.0,7,2,334.48,167.24,0,At-Risk / Low-Value Customers
17222.0,65,1,328.65,328.65,0,At-Risk / Low-Value Customers
17223.0,310,2,416.89,208.445,0,At-Risk / Low-Value Customers
17226.0,309,1,393.49,393.49,0,At-Risk / Low-Value Customers
17227.0,19,6,939.32,156.55333333333334,1,High-Value Loyal Customers
17228.0,16,8,1906.09,238.26125,1,High-Value Loyal Customers
17229.0,96,2,318.76,159.38,0,At-Risk / Low-Value Customers
17230.0,264,8,3638.41,454.80125,1,High-Value Loyal Customers
17231.0,12,10,3124.72,312.472,1,High-Value Loyal Customers
17232.0,3,2,417.77,208.885,0,At-Risk / Low-Value Customers
17233.0,35,1,190.88,190.88,0,At-Risk / Low-Value Customers
17234.0,183,1,149.89000000000001,149.89000000000001,0,At-Risk / Low-Value Customers
17235.0,25,2,550.06,275.03,0,At-Risk / Low-Value Customers
17236.0,13,6,916.13,152.68833333333333,1,High-Value Loyal Customers
17237.0,11,2,314.69,157.345,0,At-Risk / Low-Value Customers
17238.0,3,17,3719.1,218.7705882352941,1,High-Value Loyal Customers
17239.0,313,1,382.5,382.5,0,At-Risk / Low-Value Customers
17242.0,108,2,1135.04,567.52,0,At-Risk / Low-Value Customers
17243.0,1,26,8540.05,328.4634615384615,1,High-Value Loyal Customers
17244.0,53,1,954.9,954.9,0,At-Risk / Low-Value Customers
17245.0,205,1,171.45,171.45,0,At-Risk / Low-Value Customers
17247.0,15,1,280.09000000000003,280.09000000000003,0,At-Risk / Low-Value Customers
17248.0,120,1,318.65,318.65,0,At-Risk / Low-Value Customers
17250.0,4,2,381.97,190.985,0,At-Risk / Low-Value Customers
17251.0,363,1,269.83,269.83,0,At-Risk / Low-Value Customers
17252.0,117,2,348.91,174.455,0,At-Risk / Low-Value Customers
17253.0,18,1,178.26,178.26,0,At-Risk / Low-Value Customers
17254.0,5,2,271.19,135.595,0,At-Risk / Low-Value Customers
17255.0,41,2,291.48,145.74,0,At-Risk / Low-Value Customers
17256.0,107,2,240.0,120.0,0,At-Risk / Low-Value Customers
17259.0,148,2,581.23,290.615,0,At-Risk / Low-Value Customers
17262.0,52,5,1253.3600000000001,250.67200000000003,1,High-Value Loyal Customers
17263.0,208,1,63.440000000000005,63.440000000000005,0,At-Risk / Low-Value Customers
17265.0,139,2,550.01,275.005,0,At-Risk / Low-Value Customers
17266.0,2,3,296.58,98.86,0,At-Risk / Low-Value Customers
17267.0,127,2,317.2,158.6,0,At-Risk / Low-Value Customers
17268.0,108,4,763.64,190.91,0,At-Risk / Low-Value Customers
17272.0,42,4,2148.63,537.1575,1,High-Value Loyal Customers
17274.0,35,1,107.82,107.82,0,At-Risk / Low-Value Customers
17277.0,228,2,1065.3500000000001,532.6750000000001,0,At-Risk / Low-Value Customers
17278.0,241,1,246.04,246.04,0,At-Risk / Low-Value Customers
17279.0,58,1,187.82999999999998,187.82999999999998,0,At-Risk / Low-Value Customers
17282.0,130,3,1685.46,561.82,1,High-Value Loyal Customers
17284.0,60,6,1647.48,274.58,1,High-Value Loyal Customers
17286.0,22,1,151.37,151.37,0,At-Risk / Low-Value Customers
17287.0,26,7,1049.06,149.8657142857143,1,High-Value Loyal Customers
17288.0,9,7,1417.63,202.51857142857145,1,High-Value Loyal Customers
17289.0,32,3,931.02,310.34,1,High-Value Loyal Customers
17290.0,4,2,513.01,256.505,1,High-Value Loyal Customers
17291.0,308,1,550.8000000000001,550.8000000000001,0,At-Risk / Low-Value Customers
17293.0,8,9,1854.06,206.00666666666666,1,High-Value Loyal Customers
17295.0,29,3,547.0,182.33333333333334,0,At-Risk / Low-Value Customers
17297.0,17,1,128.18,128.18,0,At-Risk / Low-Value Customers
17298.0,101,2,498.42,249.21,0,At-Risk / Low-Value Customers
17299.0,12,4,656.61,164.1525,1,High-Value Loyal Customers
17301.0,21,1,163.24,163.24,0,At-Risk / Low-Value Customers
17302.0,15,5,1135.63,227.12600000000003,1,High-Value Loyal Customers
17303.0,361,1,250.04,250.04,0,At-Risk / Low-Value Customers
17306.0,11,19,8631.31,454.2794736842105,1,High-Value Loyal Customers
17309.0,95,1,82.75,82.75,0,At-Risk / Low-Value Customers
17311.0,78,2,1384.85,692.425,0,At-Risk / Low-Value Customers
17312.0,139,3,644.3,214.76666666666665,0,At-Risk / Low-Value Customers
17313.0,31,1,2328.84,2328.84,1,High-Value Loyal Customers
17314.0,25,8,2527.92,315.99,1,High-Value Loyal Customers
17315.0,2,38,6281.23,165.29552631578946,1,High-Value Loyal Customers
17317.0,46,3,2600.34,866.7800000000001,1,High-Value Loyal Customers
17320.0,100,3,1200.6200000000001,400.2066666666667,0,At-Risk / Low-Value Customers
17321.0,8,2,657.16,328.58,1,High-Value Loyal Customers
17323.0,15,7,906.52,129.50285714285715,1,High-Value Loyal Customers
17324.0,18,4,986.48,246.62,1,High-Value Loyal Customers
17325.0,280,1,96.8,96.8,0,At-Risk / Low-Value Customers
17329.0,14,2,523.11,261.555,0,At-Risk / Low-Value Customers
17330.0,23,2,363.9,181.95,0,At-Risk / Low-Value Customers
17331.0,124,1,175.2,175.2,0,At-Risk / Low-Value Customers
17333.0,86,1,494.25,494.25,0,At-Risk / Low-Value Customers
17334.0,302,2,307.02,153.51,0,At-Risk / Low-Value Customers
17337.0,151,4,1981.06,495.265,1,High-Value Loyal Customers
17338.0,17,8,6493.54,811.6925,1,High-Value Loyal Customers
17339.0,94,2,243.36,121.68,0,At-Risk / Low-Value Customers
17340.0,30,11,12353.29,1123.0263636363636,1,High-Value Loyal Customers
17341.0,157,3,682.29,227.42999999999998,0,At-Risk / Low-Value Customers
17343.0,355,1,193.64,193.64,0,At-Risk / Low-Value Customers
17344.0,46,1,157.62,157.62,0,At-Risk / Low-Value Customers
17345.0,15,4,519.6899999999999,129.92249999999999,0,At-Risk / Low-Value Customers
17346.0,4,15,2622.88,174.85866666666666,1,High-Value Loyal Customers
17347.0,86,1,228.96,228.96,0,At-Risk / Low-Value Customers
17348.0,15,5,1156.6,231.32,1,High-Value Loyal Customers
17349.0,179,1,98.25,98.25,0,At-Risk / Low-Value Customers
17350.0,8,4,1281.32,320.33,1,High-Value Loyal Customers
17351.0,36,3,587.15,195.71666666666667,0,At-Risk / Low-Value Customers
17353.0,129,2,1740.0,870.0,1,High-Value Loyal Customers
17354.0,51,1,1393.06,1393.06,1,High-Value Loyal Customers
17356.0,312,1,178.22,178.22,0,At-Risk / Low-Value Customers
17357.0,24,2,384.39,192.195,0,At-Risk / Low-Value Customers
17358.0,303,2,360.81,180.405,0,At-Risk / Low-Value Customers
17359.0,11,1,127.86,127.86,0,At-Risk / Low-Value Customers
17360.0,17,3,568.24,189.41333333333333,0,At-Risk / Low-Value Customers
17361.0,49,3,488.2,162.73333333333332,0,At-Risk / Low-Value Customers
17362.0,239,2,312.23,156.115,0,At-Risk / Low-Value Customers
17364.0,1,11,4462.68,405.69818181818187,1,High-Value Loyal Customers
17365.0,13,8,4767.36,595.92,1,High-Value Loyal Customers
17367.0,238,1,167.55,167.55,0,At-Risk / Low-Value Customers
17368.0,23,8,1878.87,234.85875,1,High-Value Loyal Customers
17370.0,73,4,446.18,111.545,0,At-Risk / Low-Value Customers
17371.0,17,3,418.4,139.46666666666667,0,At-Risk / Low-Value Customers
17372.0,41,8,1337.18,167.1475,1,High-Value Loyal Customers
17373.0,40,4,646.92,161.73,0,At-Risk / Low-Value Customers
17374.0,219,2,495.77,247.885,0,At-Risk / Low-Value Customers
17375.0,199,3,400.1,133.36666666666667,0,At-Risk / Low-Value Customers
17376.0,71,2,203.2,101.6,0,At-Risk / Low-Value Customers
17377.0,24,20,4058.32,202.916,1,High-Value Loyal Customers
17379.0,11,1,389.71999999999997,389.71999999999997,0,At-Risk / Low-Value Customers
17381.0,9,29,20275.61,699.1589655172414,1,High-Value Loyal Customers
17382.0,65,1,65.4,65.4,0,At-Risk / Low-Value Customers
17383.0,4,1,193.39000000000001,193.39000000000001,0,At-Risk / Low-Value Customers
17384.0,19,2,336.4,168.2,0,At-Risk / Low-Value Customers
17385.0,15,1,256.11,256.11,0,At-Risk / Low-Value Customers
17386.0,8,6,2686.42,447.7366666666667,1,High-Value Loyal Customers
17387.0,20,2,746.81,373.405,0,At-Risk / Low-Value Customers
17388.0,78,4,1259.56,314.89,1,High-Value Loyal Customers
17389.0,1,34,31833.68,936.2847058823529,1,High-Value Loyal Customers
17391.0,164,2,508.8,254.4,0,At-Risk / Low-Value Customers
17392.0,307,2,417.27,208.635,0,At-Risk / Low-Value Customers
17394.0,219,1,203.86999999999998,203.86999999999998,0,At-Risk / Low-Value Customers
17396.0,39,8,7330.8,916.35,1,High-Value Loyal Customers
17397.0,22,2,681.41,340.705,0,At-Risk / Low-Value Customers
17398.0,115,3,653.38,217.79333333333332,0,At-Risk / Low-Value Customers
17400.0,126,5,2097.84,419.56800000000004,1,High-Value Loyal Customers
17402.0,5,13,2633.85,202.60384615384615,1,High-Value Loyal Customers
17403.0,36,1,263.92,263.92,0,At-Risk / Low-Value Customers
17404.0,4,15,31906.82,2127.1213333333335,1,High-Value Loyal Customers
17405.0,1,3,1031.41,343.80333333333334,1,High-Value Loyal Customers
17406.0,333,3,2184.42,728.14,0,At-Risk / Low-Value Customers
17408.0,163,1,32.65,32.65,0,At-Risk / Low-Value Customers
17409.0,185,2,771.85,385.925,0,At-Risk / Low-Value Customers
17410.0,16,5,1214.72,242.94400000000002,1,High-Value Loyal Customers
17411.0,12,3,778.94,259.6466666666667,1,High-Value Loyal Customers
17412.0,3,7,1258.06,179.72285714285712,1,High-Value Loyal Customers
17414.0,44,2,778.0,389.0,0,At-Risk / Low-Value Customers
17415.0,80,1,507.84,507.84,0,At-Risk / Low-Value Customers
17416.0,30,7,6893.42,984.7742857142857,1,High-Value Loyal Customers
17418.0,42,2,463.46000000000004,231.73000000000002,0,At-Risk / Low-Value Customers
17419.0,11,12,4226.57,352.21416666666664,1,High-Value Loyal Customers
17420.0,50,3,598.83,199.61,0,At-Risk / Low-Value Customers
17422.0,16,6,1979.37,329.895,1,High-Value Loyal Customers
17423.0,46,2,698.41,349.205,0,At-Risk / Low-Value Customers
17425.0,19,2,759.17,379.585,0,At-Risk / Low-Value Customers
17426.0,8,6,5037.26,839.5433333333334,1,High-Value Loyal Customers
17427.0,72,1,100.8,100.8,0,At-Risk / Low-Value Customers
17428.0,1,28,17256.85,616.3160714285714,1,High-Value Loyal Customers
17429.0,128,3,524.9200000000001,174.97333333333336,0,At-Risk / Low-Value Customers
17430.0,33,2,265.76,132.88,0,At-Risk / Low-Value Customers
17431.0,313,1,403.3,403.3,0,At-Risk / Low-Value Customers
17432.0,18,2,365.76,182.88,0,At-Risk / Low-Value Customers
17433.0,88,1,303.15999999999997,303.15999999999997,0,At-Risk / Low-Value Customers
17434.0,2,7,2373.82,339.1171428571429,1,High-Value Loyal Customers
17436.0,2,2,216.29999999999998,108.14999999999999,0,At-Risk / Low-Value Customers
17438.0,254,1,388.45000000000005,388.45000000000005,0,At-Risk / Low-Value Customers
17440.0,157,3,186.42000000000002,62.14000000000001,0,At-Risk / Low-Value Customers
17442.0,37,6,2248.56,374.76,1,High-Value Loyal Customers
17443.0,220,1,534.24,534.24,0,At-Risk / Low-Value Customers
17444.0,148,3,2940.04,980.0133333333333,1,High-Value Loyal Customers
17446.0,177,2,120.9,60.45,0,At-Risk / Low-Value Customers
17447.0,40,2,541.53,270.765,0,At-Risk / Low-Value Customers
17449.0,2,7,2519.21,359.88714285714286,1,High-Value Loyal Customers
17450.0,8,46,194390.79,4225.886739130435,1,High-Value Loyal Customers
17451.0,1,7,1721.4,245.91428571428574,1,High-Value Loyal Customers
17453.0,18,2,486.71999999999997,243.35999999999999,0,At-Risk / Low-Value Customers
17454.0,192,4,517.53,129.3825,0,At-Risk / Low-Value Customers
17455.0,204,1,131.7,131.7,0,At-Risk / Low-Value Customers
17456.0,365,1,249.86,249.86,0,At-Risk / Low-Value Customers
17457.0,127,5,1737.7,347.54,1,High-Value Loyal Customers
17458.0,15,1,316.5,316.5,0,At-Risk / Low-Value Customers
17459.0,43,2,657.3,328.65,0,At-Risk / Low-Value Customers
17460.0,94,6,622.4300000000001,103.73833333333334,0,At-Risk / Low-Value Customers
17461.0,23,3,735.82,245.27333333333334,0,At-Risk / Low-Value Customers
17462.0,60,2,675.69,337.845,0,At-Risk / Low-Value Customers
17463.0,16,5,1875.86,375.17199999999997,1,High-Value Loyal Customers
17464.0,158,1,289.96000000000004,289.96000000000004,0,At-Risk / Low-Value Customers
17466.0,10,2,763.28,381.64,1,High-Value Loyal Customers
17468.0,10,2,137.0,68.5,0,At-Risk / Low-Value Customers
17469.0,16,5,1870.97,374.194,1,High-Value Loyal Customers
17470.0,45,5,1125.07,225.01399999999998,1,High-Value Loyal Customers
17472.0,191,3,697.54,232.51333333333332,0,At-Risk / Low-Value Customers
17475.0,79,1,194.37,194.37,0,At-Risk / Low-Value Customers
17480.0,78,1,511.82,511.82,0,At-Risk / Low-Value Customers
17481.0,4,4,1255.59,313.8975,1,High-Value Loyal Customers
17483.0,65,3,414.04,138.01333333333335,0,At-Risk / Low-Value Customers
17486.0,261,1,396.87,396.87,0,At-Risk / Low-Value Customers
17489.0,59,2,376.64,188.32,0,At-Risk / Low-Value Customers
17490.0,1,7,2092.32,298.90285714285716,1,High-Value Loyal Customers
17491.0,1,10,3558.87,355.887,1,High-Value Loyal Customers
17492.0,248,1,374.57,374.57,0,At-Risk / Low-Value Customers
17495.0,8,2,497.56,248.78,0,At-Risk / Low-Value Customers
17496.0,359,1,271.05,271.05,0,At-Risk / Low-Value Customers
17498.0,76,1,272.22,272.22,0,At-Risk / Low-Value Customers
17499.0,290,1,622.88,622.88,0,At-Risk / Low-Value Customers
17500.0,17,3,1138.0,379.3333333333333,1,High-Value Loyal Customers
17501.0,221,2,288.6,144.3,0,At-Risk / Low-Value Customers
17502.0,9,4,689.1,172.275,1,High-Value Loyal Customers
17503.0,3,2,558.96,279.48,1,High-Value Loyal Customers
17504.0,206,9,2997.0299999999997,333.00333333333333,1,High-Value Loyal Customers
17505.0,162,2,1145.84,572.92,0,At-Risk / Low-Value Customers
17506.0,76,1,302.2,302.2,0,At-Risk / Low-Value Customers
17507.0,262,2,605.58,302.79,0,At-Risk / Low-Value Customers
17508.0,281,1,387.31,387.31,0,At-Risk / Low-Value Customers
17509.0,58,8,6083.64,760.455,1,High-Value Loyal Customers
17510.0,25,1,308.48,308.48,0,At-Risk / Low-Value Customers
17511.0,3,31,91062.38,2937.496129032258,1,High-Value Loyal Customers
17512.0,29,10,2924.9900000000002,292.499,1,High-Value Loyal Customers
17513.0,72,1,513.2,513.2,0,At-Risk / Low-Value Customers
17514.0,128,1,208.65,208.65,0,At-Risk / Low-Value Customers
17515.0,31,4,639.02,159.755,0,At-Risk / Low-Value Customers
17516.0,15,5,764.88,152.976,1,High-Value Loyal Customers
17517.0,309,1,153.94,153.94,0,At-Risk / Low-Value Customers
17519.0,17,6,1844.02,307.33666666666664,1,High-Value Loyal Customers
17520.0,54,1,546.81,546.81,0,At-Risk / Low-Value Customers
17521.0,30,3,723.2099999999999,241.06999999999996,0,At-Risk / Low-Value Customers
17522.0,2,5,1070.71,214.142,1,High-Value Loyal Customers
17523.0,11,4,652.74,163.185,1,High-Value Loyal Customers
17524.0,361,1,145.0,145.0,0,At-Risk / Low-Value Customers
17525.0,360,1,422.70000000000005,422.70000000000005,0,At-Risk / Low-Value Customers
17526.0,5,4,1195.8999999999999,298.97499999999997,1,High-Value Loyal Customers
17527.0,54,4,939.37,234.8425,0,At-Risk / Low-Value Customers
17528.0,1,8,3628.5,453.5625,1,High-Value Loyal Customers
17530.0,1,10,2367.12,236.712,1,High-Value Loyal Customers
17531.0,190,1,296.7,296.7,0,At-Risk / Low-Value Customers
17534.0,54,1,223.36,223.36,0,At-Risk / Low-Value Customers
17535.0,280,1,164.4,164.4,0,At-Risk / Low-Value Customers
17536.0,177,1,76.5,76.5,0,At-Risk / Low-Value Customers
17537.0,30,2,887.67,443.835,0,At-Risk / Low-Value Customers
17538.0,26,1,98.42,98.42,0,At-Risk / Low-Value Customers
17540.0,25,2,578.9,289.45,0,At-Risk / Low-Value Customers
17542.0,270,1,170.75,170.75,0,At-Risk / Low-Value Customers
17545.0,43,3,642.32,214.10666666666668,0,At-Risk / Low-Value Customers
17548.0,234,1,103.3,103.3,0,At-Risk / Low-Value Customers
17549.0,24,2,148.86,74.43,0,At-Risk / Low-Value Customers
17550.0,197,3,267.16,89.05333333333334,0,At-Risk / Low-Value Customers
17551.0,359,1,290.34,290.34,0,At-Risk / Low-Value Customers
17552.0,60,4,930.41,232.6025,0,At-Risk / Low-Value Customers
17553.0,130,1,1487.6,1487.6,0,At-Risk / Low-Value Customers
17554.0,1,5,1952.45,390.49,1,High-Value Loyal Customers
17555.0,20,2,480.31,240.155,0,At-Risk / Low-Value Customers
17556.0,206,1,157.9,157.9,0,At-Risk / Low-Value Customers
17557.0,14,3,541.46,180.48666666666668,0,At-Risk / Low-Value Customers
17560.0,95,4,854.95,213.7375,0,At-Risk / Low-Value Customers
17561.0,19,1,165.12,165.12,0,At-Risk / Low-Value Customers
17562.0,14,7,1122.38,160.34,1,High-Value Loyal Customers
17564.0,24,3,454.01,151.33666666666667,0,At-Risk / Low-Value Customers
17566.0,8,2,869.77,434.885,1,High-Value Loyal Customers
17567.0,7,8,4331.48,541.435,1,High-Value Loyal Customers
17569.0,332,1,344.14,344.14,0,At-Risk / Low-Value Customers
17571.0,50,4,1425.67,356.4175,1,High-Value Loyal Customers
17572.0,71,4,226.75000000000003,56.68750000000001,0,At-Risk / Low-Value Customers
17573.0,29,3,380.6,126.86666666666667,0,At-Risk / Low-Value Customers
17574.0,243,1,185.65,185.65,0,At-Risk / Low-Value Customers
17576.0,8,19,3564.83,187.62263157894736,1,High-Value Loyal Customers
17578.0,218,1,143.45999999999998,143.45999999999998,0,At-Risk / Low-Value Customers
17579.0,5,3,448.90000000000003,149.63333333333335,0,At-Risk / Low-Value Customers
17580.0,253,3,215.72,71.90666666666667,0,At-Risk / Low-Value Customers
17581.0,1,25,11025.24,441.0096,1,High-Value Loyal Customers
17582.0,236,1,175.27,175.27,0,At-Risk / Low-Value Customers
17584.0,7,2,1242.3,621.15,1,High-Value Loyal Customers
17585.0,109,4,1116.68,279.17,0,At-Risk / Low-Value Customers
17588.0,100,3,1240.2,413.40000000000003,0,At-Risk / Low-Value Customers
17589.0,60,4,2404.17,601.0425,1,High-Value Loyal Customers
17590.0,2,3,1468.02,489.34,1,High-Value Loyal Customers
17591.0,73,7,2203.67,314.81,1,High-Value Loyal Customers
17593.0,4,5,3923.86,784.772,1,High-Value Loyal Customers
17594.0,85,2,993.18,496.59,0,At-Risk / Low-Value Customers
17595.0,12,2,386.69,193.345,0,At-Risk / Low-Value Customers
17596.0,23,7,2806.69,400.9557142857143,1,High-Value Loyal Customers
17597.0,214,1,2044.3700000000001,2044.3700000000001,0,At-Risk / Low-Value Customers
17600.0,18,1,161.67000000000002,161.67000000000002,0,At-Risk / Low-Value Customers
17601.0,239,1,116.00999999999999,116.00999999999999,0,At-Risk / Low-Value Customers
17602.0,2,6,5054.42,842.4033333333333,1,High-Value Loyal Customers
